partner,year,partner_name,product,product_name,US_report_import,pop2000,region
SAU,2003,Saudi Arabia,950349,Toys representing animals or non-hu,0,21484340,7
SAU,2003,Saudi Arabia,950291,Parts and accessories :-- Garments,0,21484340,7
SEN,1996,Senegal,950341,Toys representing animals or non-hu,84.516,10342830,6
SEN,1996,Senegal,950310,"Electric trains, including tracks,",16.315,10342830,6
SEN,1996,Senegal,950349,Toys representing animals or non-hu,73.3,10342830,6
SEN,1998,Senegal,950320,"Reduced-size (""scale"") model assemb",1.669,10342830,6
SEN,1998,Senegal,950341,Toys representing animals or non-hu,27.292,10342830,6
SEN,1999,Senegal,950341,Toys representing animals or non-hu,0.625,10342830,6
SGP,1996,Singapore,950349,Toys representing animals or non-hu,2.517,4017700,4
SGP,1996,Singapore,950320,"Reduced-size (""scale"") model assemb",22.037,4017700,4
SGP,1996,Singapore,950299,Parts and accessories :-- Other,8.197,4017700,4
SGP,1996,Singapore,950341,Toys representing animals or non-hu,39.375,4017700,4
SGP,1997,Singapore,950349,Toys representing animals or non-hu,8.85,4017700,4
SGP,1997,Singapore,950299,Parts and accessories :-- Other,3.843,4017700,4
SGP,1997,Singapore,950320,"Reduced-size (""scale"") model assemb",20.511,4017700,4
SGP,1997,Singapore,950330,Other construction sets and constru,2.676,4017700,4
SGP,1997,Singapore,950341,Toys representing animals or non-hu,124.785,4017700,4
SGP,1997,Singapore,950310,"Electric trains, including tracks,",2.1,4017700,4
SGP,1998,Singapore,950330,Other construction sets and constru,1037.923,4017700,4
SGP,1998,Singapore,950299,Parts and accessories :-- Other,0,4017700,4
SGP,1998,Singapore,950341,Toys representing animals or non-hu,112.235,4017700,4
SGP,1998,Singapore,950320,"Reduced-size (""scale"") model assemb",10.76,4017700,4
SGP,1998,Singapore,950291,Parts and accessories :-- Garments,0,4017700,4
SGP,1998,Singapore,950349,Toys representing animals or non-hu,27.925,4017700,4
SGP,1999,Singapore,950291,Parts and accessories :-- Garments,0,4017700,4
SGP,1999,Singapore,950341,Toys representing animals or non-hu,54.514,4017700,4
SGP,1999,Singapore,950310,"Electric trains, including tracks,",10.26,4017700,4
SGP,1999,Singapore,950330,Other construction sets and constru,968.016,4017700,4
SGP,1999,Singapore,950349,Toys representing animals or non-hu,2.312,4017700,4
SGP,1999,Singapore,950320,"Reduced-size (""scale"") model assemb",1.082,4017700,4
SGP,1999,Singapore,950299,Parts and accessories :-- Other,0,4017700,4
SGP,2000,Singapore,950341,Toys representing animals or non-hu,3.699,4017700,4
SGP,2000,Singapore,950291,Parts and accessories :-- Garments,0,4017700,4
SGP,2000,Singapore,950310,"Electric trains, including tracks,",58.33,4017700,4
SGP,2000,Singapore,950330,Other construction sets and constru,63.47,4017700,4
SGP,2000,Singapore,950349,Toys representing animals or non-hu,4.812,4017700,4
SGP,2000,Singapore,950320,"Reduced-size (""scale"") model assemb",23.117,4017700,4
SGP,2001,Singapore,950341,Toys representing animals or non-hu,37.389,4017700,4
SGP,2001,Singapore,950320,"Reduced-size (""scale"") model assemb",8.574,4017700,4
SGP,2001,Singapore,950349,Toys representing animals or non-hu,0,4017700,4
SGP,2001,Singapore,950330,Other construction sets and constru,6.316,4017700,4
SGP,2002,Singapore,950341,Toys representing animals or non-hu,24.662,4017700,4
SGP,2002,Singapore,950320,"Reduced-size (""scale"") model assemb",25.141,4017700,4
SGP,2002,Singapore,950349,Toys representing animals or non-hu,35.429,4017700,4
SGP,2002,Singapore,950299,Parts and accessories :-- Other,0,4017700,4
SGP,2002,Singapore,950330,Other construction sets and constru,67.748,4017700,4
SGP,2003,Singapore,950291,Parts and accessories :-- Garments,0,4017700,4
SGP,2003,Singapore,950299,Parts and accessories :-- Other,0,4017700,4
SGP,2003,Singapore,950320,"Reduced-size (""scale"") model assemb",41.669,4017700,4
SGP,2003,Singapore,950349,Toys representing animals or non-hu,40.363,4017700,4
SGP,2003,Singapore,950330,Other construction sets and constru,75.712,4017700,4
SGP,2003,Singapore,950341,Toys representing animals or non-hu,14.917,4017700,4
SGP,2004,Singapore,950291,Parts and accessories :-- Garments,0,4017700,4
SGP,2004,Singapore,950330,Other construction sets and constru,5.018,4017700,4
SGP,2004,Singapore,950299,Parts and accessories :-- Other,0,4017700,4
SGP,2004,Singapore,950320,"Reduced-size (""scale"") model assemb",71.401,4017700,4
SGP,2004,Singapore,950341,Toys representing animals or non-hu,47.207,4017700,4
SGP,2004,Singapore,950349,Toys representing animals or non-hu,29.102,4017700,4
SGP,2004,Singapore,950310,"Electric trains, including tracks,",0,4017700,4
SGP,2005,Singapore,950291,Parts and accessories :-- Garments,0.812,4017700,4
SGP,2005,Singapore,950299,Parts and accessories :-- Other,9.643,4017700,4
SGP,2005,Singapore,950341,Toys representing animals or non-hu,26.614,4017700,4
SGP,2005,Singapore,950349,Toys representing animals or non-hu,2.242,4017700,4
SGP,2005,Singapore,950330,Other construction sets and constru,13.018,4017700,4
SGP,2005,Singapore,950320,"Reduced-size (""scale"") model assemb",91.057,4017700,4
SLE,2000,Sierra Leone,950341,Toys representing animals or non-hu,4.365,4508987,6
SLE,2002,Sierra Leone,950341,Toys representing animals or non-hu,72.194,4508987,6
SLV,1996,El Salvador,950341,Toys representing animals or non-hu,120.615,6280482,2
SLV,1997,El Salvador,950341,Toys representing animals or non-hu,9.559,6280482,2
SLV,1997,El Salvador,950349,Toys representing animals or non-hu,8.114,6280482,2
SLV,1998,El Salvador,950349,Toys representing animals or non-hu,1.564,6280482,2
SLV,1999,El Salvador,950291,Parts and accessories :-- Garments,60.054,6280482,2
SLV,1999,El Salvador,950341,Toys representing animals or non-hu,18.613,6280482,2
SLV,1999,El Salvador,950349,Toys representing animals or non-hu,0.848,6280482,2
SLV,2000,El Salvador,950341,Toys representing animals or non-hu,24.356,6280482,2
SLV,2001,El Salvador,950341,Toys representing animals or non-hu,106.559,6280482,2
SLV,2002,El Salvador,950341,Toys representing animals or non-hu,39.945,6280482,2
SLV,2002,El Salvador,950291,Parts and accessories :-- Garments,1.383,6280482,2
SLV,2002,El Salvador,950330,Other construction sets and constru,0,6280482,2
SLV,2003,El Salvador,950291,Parts and accessories :-- Garments,1.525,6280482,2
SLV,2003,El Salvador,950341,Toys representing animals or non-hu,16.68,6280482,2
SLV,2004,El Salvador,950349,Toys representing animals or non-hu,0.929,6280482,2
SLV,2004,El Salvador,950341,Toys representing animals or non-hu,8.084,6280482,2
SLV,2005,El Salvador,950341,Toys representing animals or non-hu,6.591,6280482,2
SUR,2002,Suriname,950349,Toys representing animals or non-hu,1.312,434018,2
SUR,2003,Suriname,950349,Toys representing animals or non-hu,3.107,434018,2
SVK,1996,Slovak Republic,950330,Other construction sets and constru,2.293,5388741,3
SVK,1996,Slovak Republic,950349,Toys representing animals or non-hu,3.518,5388741,3
SVK,1997,Slovak Republic,950330,Other construction sets and constru,0,5388741,3
SVK,1997,Slovak Republic,950320,"Reduced-size (""scale"") model assemb",20.177,5388741,3
SVK,1998,Slovak Republic,950310,"Electric trains, including tracks,",7.922,5388741,3
SVK,1998,Slovak Republic,950330,Other construction sets and constru,7.917,5388741,3
SVK,1998,Slovak Republic,950320,"Reduced-size (""scale"") model assemb",38.365,5388741,3
SVK,1999,Slovak Republic,950310,"Electric trains, including tracks,",1.924,5388741,3
SVK,1999,Slovak Republic,950320,"Reduced-size (""scale"") model assemb",26.477,5388741,3
SVK,1999,Slovak Republic,950330,Other construction sets and constru,0,5388741,3
SVK,1999,Slovak Republic,950349,Toys representing animals or non-hu,3.418,5388741,3
SVK,2000,Slovak Republic,950310,"Electric trains, including tracks,",72.417,5388741,3
SVK,2000,Slovak Republic,950349,Toys representing animals or non-hu,1.844,5388741,3
SVK,2000,Slovak Republic,950320,"Reduced-size (""scale"") model assemb",0,5388741,3
SVK,2000,Slovak Republic,950330,Other construction sets and constru,49.524,5388741,3
SVK,2001,Slovak Republic,950330,Other construction sets and constru,39.654,5388741,3
SVK,2001,Slovak Republic,950310,"Electric trains, including tracks,",87.651,5388741,3
SVK,2001,Slovak Republic,950320,"Reduced-size (""scale"") model assemb",27.856,5388741,3
SVK,2002,Slovak Republic,950299,Parts and accessories :-- Other,0,5388741,3
SVK,2002,Slovak Republic,950310,"Electric trains, including tracks,",283.508,5388741,3
SVK,2002,Slovak Republic,950320,"Reduced-size (""scale"") model assemb",58.33,5388741,3
SVK,2002,Slovak Republic,950349,Toys representing animals or non-hu,0,5388741,3
SVK,2002,Slovak Republic,950330,Other construction sets and constru,64.975,5388741,3
SVK,2003,Slovak Republic,950310,"Electric trains, including tracks,",55.632,5388741,3
SVK,2003,Slovak Republic,950320,"Reduced-size (""scale"") model assemb",64.552,5388741,3
SVK,2003,Slovak Republic,950330,Other construction sets and constru,101.822,5388741,3
SVK,2003,Slovak Republic,950349,Toys representing animals or non-hu,0,5388741,3
SVK,2004,Slovak Republic,950341,Toys representing animals or non-hu,0,5388741,3
SVK,2004,Slovak Republic,950310,"Electric trains, including tracks,",35.32,5388741,3
SVK,2004,Slovak Republic,950320,"Reduced-size (""scale"") model assemb",279.384,5388741,3
SVK,2004,Slovak Republic,950330,Other construction sets and constru,6.725,5388741,3
SVK,2004,Slovak Republic,950349,Toys representing animals or non-hu,3.122,5388741,3
SVK,2005,Slovak Republic,950310,"Electric trains, including tracks,",92.339,5388741,3
SVK,2005,Slovak Republic,950349,Toys representing animals or non-hu,0.299,5388741,3
SVK,2005,Slovak Republic,950320,"Reduced-size (""scale"") model assemb",1268.844,5388741,3
SVK,2005,Slovak Republic,950330,Other construction sets and constru,0,5388741,3
SVN,1996,Slovenia,950310,"Electric trains, including tracks,",2252.915,1989000,3
SVN,1996,Slovenia,950320,"Reduced-size (""scale"") model assemb",322.16,1989000,3
SVN,1996,Slovenia,950349,Toys representing animals or non-hu,195.477,1989000,3
SVN,1997,Slovenia,950310,"Electric trains, including tracks,",1398.275,1989000,3
SVN,1997,Slovenia,950320,"Reduced-size (""scale"") model assemb",0,1989000,3
SVN,1997,Slovenia,950349,Toys representing animals or non-hu,5.375,1989000,3
SVN,1998,Slovenia,950320,"Reduced-size (""scale"") model assemb",1.28,1989000,3
SVN,1998,Slovenia,950310,"Electric trains, including tracks,",709.104,1989000,3
SVN,1999,Slovenia,950320,"Reduced-size (""scale"") model assemb",677.696,1989000,3
SVN,1999,Slovenia,950310,"Electric trains, including tracks,",886.999,1989000,3
SVN,1999,Slovenia,950349,Toys representing animals or non-hu,0,1989000,3
SVN,2000,Slovenia,950310,"Electric trains, including tracks,",492.638,1989000,3
SVN,2000,Slovenia,950320,"Reduced-size (""scale"") model assemb",146.865,1989000,3
SVN,2000,Slovenia,950349,Toys representing animals or non-hu,0,1989000,3
SVN,2000,Slovenia,950330,Other construction sets and constru,16.298,1989000,3
SVN,2001,Slovenia,950310,"Electric trains, including tracks,",566.158,1989000,3
SVN,2001,Slovenia,950330,Other construction sets and constru,0,1989000,3
SVN,2001,Slovenia,950320,"Reduced-size (""scale"") model assemb",9.733,1989000,3
SVN,2002,Slovenia,950320,"Reduced-size (""scale"") model assemb",9.779,1989000,3
SVN,2002,Slovenia,950310,"Electric trains, including tracks,",488.934,1989000,3
SVN,2002,Slovenia,950330,Other construction sets and constru,0,1989000,3
SVN,2003,Slovenia,950330,Other construction sets and constru,3.298,1989000,3
SVN,2003,Slovenia,950341,Toys representing animals or non-hu,0,1989000,3
SVN,2003,Slovenia,950310,"Electric trains, including tracks,",243.475,1989000,3
SVN,2003,Slovenia,950320,"Reduced-size (""scale"") model assemb",11.372,1989000,3
SVN,2004,Slovenia,950341,Toys representing animals or non-hu,7.726,1989000,3
SVN,2004,Slovenia,950310,"Electric trains, including tracks,",125.944,1989000,3
SVN,2004,Slovenia,950320,"Reduced-size (""scale"") model assemb",169.171,1989000,3
SVN,2004,Slovenia,950330,Other construction sets and constru,40.867,1989000,3
SVN,2005,Slovenia,950349,Toys representing animals or non-hu,0,1989000,3
SVN,2005,Slovenia,950310,"Electric trains, including tracks,",0,1989000,3
SVN,2005,Slovenia,950320,"Reduced-size (""scale"") model assemb",599.476,1989000,3
SVN,2005,Slovenia,950330,Other construction sets and constru,9.626,1989000,3
SWE,1996,Sweden,950341,Toys representing animals or non-hu,0,8869000,3
SWE,1996,Sweden,950349,Toys representing animals or non-hu,4.5,8869000,3
SWE,1996,Sweden,950291,Parts and accessories :-- Garments,49.496,8869000,3
SWE,1996,Sweden,950330,Other construction sets and constru,783.279,8869000,3
SWE,1996,Sweden,950320,"Reduced-size (""scale"") model assemb",212.906,8869000,3
SWE,1996,Sweden,950299,Parts and accessories :-- Other,0,8869000,3
SWE,1996,Sweden,950310,"Electric trains, including tracks,",156.117,8869000,3
SWE,1997,Sweden,950291,Parts and accessories :-- Garments,79.576,8869000,3
SWE,1997,Sweden,950320,"Reduced-size (""scale"") model assemb",153.77,8869000,3
SWE,1997,Sweden,950299,Parts and accessories :-- Other,6.649,8869000,3
SWE,1997,Sweden,950310,"Electric trains, including tracks,",15.31,8869000,3
SWE,1997,Sweden,950349,Toys representing animals or non-hu,17.395,8869000,3
SWE,1997,Sweden,950330,Other construction sets and constru,929.646,8869000,3
SWE,1997,Sweden,950341,Toys representing animals or non-hu,1.299,8869000,3
SWE,1998,Sweden,950291,Parts and accessories :-- Garments,71.6,8869000,3
SWE,1998,Sweden,950349,Toys representing animals or non-hu,29.425,8869000,3
SWE,1998,Sweden,950330,Other construction sets and constru,310.437,8869000,3
SWE,1998,Sweden,950341,Toys representing animals or non-hu,20.968,8869000,3
SWE,1998,Sweden,950310,"Electric trains, including tracks,",0,8869000,3
SWE,1998,Sweden,950320,"Reduced-size (""scale"") model assemb",1739.064,8869000,3
SWE,1999,Sweden,950299,Parts and accessories :-- Other,0,8869000,3
SWE,1999,Sweden,950330,Other construction sets and constru,570.048,8869000,3
SWE,1999,Sweden,950291,Parts and accessories :-- Garments,25.085,8869000,3
SWE,1999,Sweden,950310,"Electric trains, including tracks,",117.048,8869000,3
SWE,1999,Sweden,950320,"Reduced-size (""scale"") model assemb",113.522,8869000,3
SWE,1999,Sweden,950349,Toys representing animals or non-hu,72.908,8869000,3
SWE,1999,Sweden,950341,Toys representing animals or non-hu,117.026,8869000,3
SWE,2000,Sweden,950330,Other construction sets and constru,235.945,8869000,3
SWE,2000,Sweden,950341,Toys representing animals or non-hu,20.401,8869000,3
SWE,2000,Sweden,950349,Toys representing animals or non-hu,187.589,8869000,3
SWE,2000,Sweden,950310,"Electric trains, including tracks,",2.659,8869000,3
SWE,2000,Sweden,950320,"Reduced-size (""scale"") model assemb",110.503,8869000,3
SWE,2000,Sweden,950299,Parts and accessories :-- Other,2.136,8869000,3
SWE,2000,Sweden,950291,Parts and accessories :-- Garments,5.131,8869000,3
SWE,2001,Sweden,950330,Other construction sets and constru,2700.37,8869000,3
SWE,2001,Sweden,950341,Toys representing animals or non-hu,33.802,8869000,3
SWE,2001,Sweden,950291,Parts and accessories :-- Garments,9.982,8869000,3
SWE,2001,Sweden,950349,Toys representing animals or non-hu,40.854,8869000,3
